Alignment ID,Average Rt(min),Average Mz,0.5,1,1.5,2,2.5,3,3.5,4,4.5,5
2326,0.61,259.12924,570,904,1341,1422,1340,1431,1256,1107,1115,1372
2332,15.07,259.6315,528,993,1146,1368,1231,1464,1730,1714,1841,1802
2336,0.547,260.05389,716,1065,1189,1351,1761,1688,2041,1862,1993,2044
2339,1.371,260.15982,1297,2022,3278,4266,4501,3825,3690,3798,3651,3565
2340,0.633,260.16055,2179,3386,4111,5052,5602,6411,7077,7678,7411,7388
2341,0.613,260.1962,2375,4340,5845,6653,6979,7697,7712,8081,8296,8618
2342,3.448,260.19693,91,194,198,258,514,735,1965,2844,2829,2918
2344,0.988,260.19739,2476,3729,3134,2930,2918,2909,2912,3030,3204,3387
2351,12.051,261.14301,246,513,628,740,868,964,905,1002,1129,1336
2352,0.657,261.1441,1661,2511,3453,3591,3542,3814,4791,7397,10731,8551
2353,1.396,261.14493,832,1796,2184,4427,5843,6582,7701,6964,4311,4022
2354,2.564,261.14526,3767,7137,9653,11169,10229,10016,10323,10512,11223,10966
2355,1.903,261.14542,2024,3534,4783,4617,5227,7366,7929,6547,6532,6541
2357,18.861,261.22058,89,215,330,463,484,640,804,890,931,1154
2358,15.651,261.22168,1154,1975,2783,3420,4267,5255,5685,6521,7060,7181
2359,16.684,261.22183,437,670,958,1024,1332,1460,1509,1765,1869,1866
2365,3.634,262.11862,475,839,1324,1591,1698,1574,1677,1510,1488,1458
2366,14.418,262.12216,56,142,253,304,265,299,347,399,396,517
2367,0.604,262.13748,1648,2022,2315,2791,3107,3261,3287,3596,3840,3628
2369,2.533,262.14859,517,910,1296,1476,1555,1498,1504,1558,1636,1603
2370,11.484,262.15097,582,983,1096,1267,1292,1340,1532,1391,1487,1401
2371,12.232,262.15228,1904,2108,2092,2004,2109,1993,1979,2071,2033,1721
2383,4.483,263.13757,233,752,1096,1433,1743,1978,2088,2393,1922,1773
2384,3.112,263.13986,696,1549,2364,2956,3003,2845,2776,3185,3588,3887
2385,3.847,263.14279,300,765,1022,1429,1663,2036,2252,2374,2878,2642
2388,13.598,263.20068,92,224,434,519,626,747,897,967,1095,1271
2389,14.677,263.2366,748,1429,1931,2622,3138,3477,4232,4884,4451,5894
2390,17.684,263.23672,12838,19511,23982,28708,31244,34601,37162,39603,41148,44398
2391,19.884,263.23706,2186,3606,4530,5452,6155,6953,7895,8181,8954,10630
2392,16.532,263.23746,26193,41430,57103,70000,79707,90414,96576,106630,112590,103379
2399,0.513,264.07693,2061,2684,2665,3103,2499,3436,2556,3492,3250,3544
2401,0.662,264.14532,1123,1607,2099,2271,2631,2555,2646,2540,2526,2443
2406,5.292,265.10538,310,890,1681,2194,2573,2936,3377,3221,3255,3235
2407,0.585,265.12112,521,761,916,1172,1237,1296,1233,1360,1417,1574
2410,3.216,265.15485,554,1122,1759,2241,2269,2159,2313,2076,2971,3366
2411,3.882,265.15509,590,1175,1978,2334,2867,2714,2479,2463,2513,2568
2412,18.925,265.25272,5215,8759,10498,13101,14533,16671,18409,21677,22978,22961
2413,15.685,265.25275,296,673,1003,1167,1640,1752,2020,2438,2579,2658
2414,17.7,265.25275,4445,7886,10293,12806,15036,17109,18543,20440,20787,24191
2419,0.593,266.12344,1711,2491,2922,2933,2782,3305,3133,3478,3251,3528
2421,0.556,266.1604,2146,3350,3958,4349,4660,4858,5125,5337,5463,5654
2429,0.61,267.05911,457,637,713,682,763,837,755,890,846,1021
2430,8.499,267.12015,0,121,310,428,618,818,989,1080,1205,1351
2431,2.615,267.13358,344,934,1235,1383,1424,1568,1640,1760,1637,1821
2432,0.637,267.13367,1810,2180,2520,3154,3551,3622,3410,3851,3905,4201
2433,1.215,267.13394,667,1181,1378,1397,1487,1432,1635,1934,2179,1993
2436,0.607,267.16544,259,428,422,516,1015,1089,985,1214,1081,1411
2437,4.033,267.16757,15,87,238,258,252,297,937,1093,1246,1459
2441,15.615,267.21021,21,87,214,264,348,388,508,569,626,723
2447,14.872,267.64694,1663,2378,2817,2727,2789,3283,3225,3398,3370,3244
2453,0.624,268.10333,1918,2859,3396,3594,4044,3910,4165,4098,3967,3809
2454,2.662,268.13623,0,96,196,192,286,340,286,306,340,417
2455,0.597,268.14108,439,685,1120,1789,1916,2034,2101,2072,2074,1872
2457,9.239,268.16608,236,531,868,1270,2329,2834,3293,4161,4549,4413
2462,18.99,268.30048,8254,8251,8494,8195,8786,9139,9442,9758,8312,7631
2464,15.069,268.63879,662,1129,1279,1599,1586,1918,2026,1813,2029,2116
2468,0.658,269.08771,7968,11598,13692,14192,15422,13734,13144,12012,11654,11280
2470,0.629,269.16043,1729,2154,2421,2972,3198,3485,3561,3841,3915,4253
2472,0.851,269.16068,1729,2154,2213,2435,2182,2565,2586,2865,2970,3023
2473,4.031,269.17471,3098,5578,8468,10379,12434,12552,12601,11697,11564,12041
2476,16.434,269.22668,295,499,844,861,1223,1377,1503,1689,1672,2065
2477,17.296,269.22672,392,942,1157,1626,2063,2416,2609,2926,3224,3544
2478,16.399,269.24631,120,236,390,527,722,854,985,1120,1266,1367
2479,19.57,269.24829,359,508,793,909,1097,1292,1396,1587,1758,1967
2480,18.126,269.24866,225,417,575,801,907,1067,1288,1483,1462,1898
2481,16.139,269.64517,1531,2096,2035,2173,1978,1878,1869,1859,1849,1884
2484,0.655,270.09213,1166,1885,2149,2463,2437,2296,2250,2215,2172,1975
2490,4.009,270.18054,565,1023,1345,1842,2317,2508,2201,2235,2183,2138
2493,6.728,270.19315,0,16,0,35,135,130,201,664,762,810
2496,14.355,270.31622,2710,2664,2689,2380,2265,2217,2109,2028,1876,1536
2499,11.314,270.64487,175,301,400,444,487,414,502,556,512,674
2502,10.352,271.06039,939,1699,2888,3980,4741,5547,5970,5507,5663,4880
2503,8.329,271.06061,649,1473,2060,2822,3341,4005,4457,5059,5431,5984
2506,0.629,271.14224,1065,1467,1620,2148,1847,2680,2066,1884,1967,1975
2512,11.333,271.22723,362,631,969,1363,1892,1875,2338,2633,2936,3068
2522,0.606,272.12024,775,1057,1240,1449,1342,1545,1435,1592,1491,1432
2523,1.27,272.16769,819,1425,1685,1694,1678,1633,1706,1762,1720,1805
2524,0.608,272.16895,750,1194,1793,2107,2688,2932,2972,3206,3291,3434
2525,4.585,272.17148,0,78,139,281,464,562,649,1442,1541,1655
2542,16.992,273.18063,830,1828,2303,2799,2878,3638,3781,3935,4378,4400
2551,0.609,274.14032,826,1356,1678,1795,1828,1839,1814,1858,2064,2015
2552,11.63,274.15707,993,1336,1571,1562,1672,1610,1657,1707,1734,1653
2553,1.416,274.17551,412,1020,1423,1539,1387,1742,1717,1666,1495,1344
2555,0.618,274.17838,522,992,1320,1499,1408,1904,2199,2433,2528,2610
2560,0.594,275.13593,860,1045,1207,1356,1360,1551,1444,1441,1420,1397
2561,10.643,275.16394,121,239,422,573,664,709,819,878,1089,1217
2562,0.545,275.17084,742,1014,1282,1460,1395,1695,1698,1821,1830,1855
2564,18.734,275.25919,2514,3830,2784,2450,2116,1909,1853,1581,1901,2402
2570,0.61,276.11984,1983,2531,2621,2402,2351,2490,2308,2519,2440,2361
2575,0.612,276.15494,1853,3094,3851,4395,4618,4998,4916,5479,5247,5405
2577,14.874,276.65302,4181,5438,5808,6603,6831,7194,7292,6971,6889,7086
2579,6.816,277.04681,177,349,462,606,716,751,841,947,915,1105
2580,8.712,277.04828,765,1568,2310,2512,2751,2503,2596,2557,2395,2247
2581,0.625,277.103,2850,3160,2927,2656,2275,2792,2635,2888,2844,2883
2583,2.773,277.11844,369,846,1137,1345,1424,1310,1304,1368,1424,1563
2584,9.644,277.12814,450,550,724,715,848,1069,1302,1343,1521,1568
2586,14.857,277.155,1120,1597,1724,1935,1839,1986,1943,2052,1778,1843
2587,17.275,277.21457,1017,1661,2333,2599,3212,3719,4163,4086,4293,4244
2589,14.675,277.21579,580,925,1474,1855,2435,2956,3187,3747,4172,4659
2590,13.891,277.21588,218,552,810,1135,1369,1601,1816,2177,2432,2615
2591,15.934,277.21619,408,580,935,1257,1447,1628,1711,1798,2067,2333
2609,1.205,279.10205,828,1538,1726,1598,1619,1778,1652,1774,1743,1960
2611,1.298,279.1351,421,939,1522,1658,1432,1404,1383,1317,1414,1332
2612,0.617,279.13593,334,413,640,810,1430,1507,1770,1661,1748,1674
2616,5.202,279.17004,535,934,1585,1806,2133,2028,2202,2535,2342,2193
2617,6.371,279.17026,0,410,3040,3009,1769,88,2550,2890,3139,3368
2618,5.832,279.17078,1097,2109,2718,3362,4084,4099,4887,5724,6073,5529
2619,18.728,279.23004,1233,1467,1350,1208,1190,990,979,999,1172,1272
2620,14.51,279.23154,1510,2902,4582,5555,7013,8654,9680,10614,11810,12420
2621,15.36,279.23172,986,1656,2337,3225,4014,4681,5510,6031,7065,7200
2623,16.679,279.23212,8398,14183,20647,22849,28111,33040,35284,36326,38343,39884
2624,12.823,279.23218,721,1334,2270,3009,3631,4484,5337,6030,6801,7890
2625,11.896,279.23337,110,287,412,696,831,985,1173,1298,1356,1935
2626,14.304,279.64798,1123,1879,2736,3134,3660,3871,4229,4568,4997,5214
2630,0.521,280.09317,4150,6385,8262,9218,11685,10337,12573,11967,13805,13372
2634,2.385,280.12924,672,1393,1992,2050,1995,2406,2410,2498,2316,2388
2635,0.611,280.13885,2122,2932,3167,3675,3158,3585,3111,3219,3301,3073
2640,12.724,280.237,130,235,440,591,735,844,1111,1202,1304,1486
2643,15.123,280.65512,538,753,1040,1353,1514,1516,1760,1945,1966,2040
2648,4.529,281.09604,55,103,251,342,374,478,483,577,571,722
2649,2.598,281.11252,1006,2025,2776,3184,3055,3002,3083,3021,3180,3098
2650,1.248,281.11276,492,922,1023,983,1011,1031,1169,1934,1887,1529
2651,0.843,281.11432,303,395,288,796,617,764,739,839,1476,1396
2653,1.508,281.14865,1043,1861,2497,2534,2282,2248,2312,2435,2483,2310
2655,0.643,281.15051,355,593,763,854,1048,1589,1859,1971,1821,1959
2657,14.715,281.24725,3012,5917,8748,11112,13884,17056,19053,21460,23502,24659
2658,17.684,281.24731,33544,50814,61227,72871,79085,87947,96013,100011,105226,111315
2659,13.937,281.24753,80,172,267,399,456,533,592,588,845,840
2660,16.51,281.24829,1747,2779,3827,4190,5010,5763,6396,7056,7216,7469
2663,16.229,281.66403,919,1464,1606,1672,1705,1792,2054,2112,2175,2221
2665,0.602,282.1192,655,994,954,1091,1089,1312,1185,1282,1308,1312
2670,15.897,282.27954,2243,3994,3360,3169,2679,2606,2338,2275,2153,2981
2674,15.622,282.63593,590,832,844,862,988,937,989,981,1060,1179
2675,11.63,282.66461,1220,1670,1796,1873,2015,2130,2219,2062,2169,1844
2677,0.806,283.12802,555,913,989,1156,1237,1402,1335,1468,1572,1548
2678,0.625,283.12897,589,927,993,1203,1268,1423,1343,1494,1594,1660
2680,17.718,283.26242,1040,1988,2406,2828,3126,3519,3934,4073,4221,4861
2681,18.924,283.2634,19352,32811,39731,49813,55335,63724,71052,85056,87418,92324
2682,15.681,283.26343,1529,2756,3978,5323,6362,7639,8874,9795,10575,10704
2685,0.707,284.0993,1593,2096,2225,2068,2083,2176,2012,2109,1981,2099
2699,7.099,285.07547,188,334,550,746,880,1005,1242,1376,1394,1517
2700,9.128,285.07703,293,583,971,1413,1908,2560,3047,3244,3584,3714
2710,15.62,285.22119,185,413,652,860,1025,1151,1418,1619,1646,1993
2711,15.758,285.24225,837,1683,2238,2726,3346,4070,4411,4837,5381,5823
2712,18.895,285.26984,421,786,938,1207,1221,1508,1600,2028,1994,2130
2725,0.597,286.14001,887,1331,1632,1738,1867,2097,1927,2103,1968,1842
2727,0.619,286.17432,171,500,651,1093,1449,1732,1856,2177,2205,2602
2728,3.59,286.17645,299,602,905,1067,1231,1557,1650,1537,1335,1343
2729,3.184,286.17651,365,792,1129,1384,1798,1826,1988,2079,1994,1745
2730,1.316,286.17657,680,1069,1442,1600,1434,1453,1604,1620,1907,2089
2752,0.61,287.17401,149,208,380,343,531,795,880,786,962,997
2754,16.434,287.23724,1323,2402,3143,4180,5068,5988,6448,7004,7569,8050
2755,17.46,287.23764,2071,3389,4647,5483,6626,7931,8678,8345,9014,9436
2764,0.62,288.15842,791,1202,1333,1529,1560,1651,1579,1617,1618,1665
2766,4.109,288.19162,992,1821,2805,3499,4094,4314,4309,4343,4199,4070
2767,0.622,288.20215,1008,1541,2310,2801,3225,3670,3703,4042,4137,4446
2768,1.056,288.2041,1254,1777,1566,1300,1222,1232,1399,1618,1713,1690
2774,10.807,289.09201,514,1031,1455,1769,2034,2212,2606,2794,2816,3115
2775,0.622,289.14313,1226,1674,1938,2037,2146,2140,1872,2001,1672,1968
2778,7.494,289.16541,222,451,687,929,1133,1328,1638,1724,2134,2253
2780,10.976,289.17993,261,463,730,898,1110,1426,1499,1586,1800,2298
2784,11.339,289.23792,284,511,971,1322,1499,1800,2017,2285,2626,2850
2791,15.132,289.6601,864,1466,1816,2361,2607,2609,2757,2920,3112,3031
2800,0.606,290.13409,1611,2452,2755,2876,2617,2747,2684,2593,2403,2482
2804,0.625,290.17035,1136,1374,1689,2264,2730,3088,3241,3587,3851,3540
2805,1.327,290.17059,766,1563,2127,2398,2190,2457,2608,2584,2228,2252
2812,11.314,290.66071,288,314,360,416,518,529,540,623,514,582
2814,16.233,290.66852,2424,3472,3719,3896,4092,4107,4426,4618,4555,4451
2815,0.625,291.07056,915,950,972,1145,1236,1571,1477,1805,2092,2278
2821,16.211,291.17221,773,1180,1264,1258,1267,1306,1418,1427,1412,1430
2825,15.412,291.23218,133,330,524,796,991,1173,1430,1583,1821,1988
2826,16.429,291.23254,110,169,353,502,704,903,945,973,1138,1234
2829,14.212,291.6467,149,329,534,575,611,641,786,724,888,927
2838,0.526,292.19818,736,1008,1315,1389,1742,1695,1853,1868,2006,2275
2839,7.14,292.20117,233,370,618,696,830,1057,1115,1180,1182,1405
2850,10.647,293.17459,79,210,327,462,542,590,611,730,924,897
2853,13.981,293.21213,277,523,708,920,1178,1333,1493,1761,1957,2331
2855,18.853,293.24683,2254,4276,5671,7082,9495,11077,12500,14647,15731,17506
2856,16.079,293.24683,693,1306,1706,2841,3514,3979,4991,5396,6039,6579
2857,17.316,293.2496,34,152,303,414,547,717,778,1045,1229,1224
2864,0.648,294.15466,3553,4515,5115,5802,6525,6128,6053,5942,5779,5602
2867,6.785,294.19168,0,0,16,69,89,113,530,981,959,988
2875,16.049,294.25015,103,288,445,657,746,1064,1186,1372,1539,1685
2887,1.355,295.12973,1154,2146,2806,2732,2555,2763,2836,3095,6154,3980
2888,3.034,295.12976,2697,4550,7543,8867,9059,8017,5971,8142,8586,8589
2890,0.603,295.16339,578,858,1133,1088,1202,1224,1266,1392,1742,1985
2891,3.752,295.16516,956,1542,2371,2872,2962,3028,2801,2823,2866,2958
2894,14.749,295.22647,618,1056,1563,2110,2530,3131,3348,3652,4125,4636
2895,11.166,295.22729,191,460,753,937,1219,1496,1617,1727,2024,2186
2896,12.689,295.22784,186,235,404,557,711,852,907,994,1167,1266
2898,19.884,295.26324,6998,12625,15223,18523,19805,24104,26800,28520,31177,34628
2899,16.657,295.26392,132,462,740,985,1096,1502,1580,1719,1905,2021
2901,0.537,296.06625,3862,6040,7737,9200,11721,10673,12694,12442,13318,13653
2903,0.621,296.12314,245,586,808,981,1072,1016,1055,1156,1113,1301
2904,1.178,296.12561,505,769,925,1008,978,1018,1026,1167,1512,1343
2905,2.927,296.13211,402,334,681,1284,1609,1386,1381,1386,1126,1595
2909,16.675,296.25848,1707,2632,3725,3614,4565,5225,5175,5260,5555,5519
2918,1.391,297.14468,1233,2030,2510,2534,2586,2843,2922,2768,2993,3007
2919,0.621,297.14648,446,518,804,1338,1550,1802,1660,1947,1823,1699
2922,15.39,297.24231,981,1616,2382,3156,3861,4469,5064,5676,6378,6744
2923,12.821,297.24258,1157,2211,3255,4959,5824,7134,8322,9533,10330,11832
2924,11,297.24283,355,725,1100,1476,1853,2302,2428,2905,3198,3635
2925,17.671,297.27835,537,788,1308,1677,2059,2338,2911,3187,3617,4080
2926,20.999,297.27887,241,438,492,565,581,583,700,740,797,900
2928,14.875,297.68799,923,934,1094,1120,1099,1315,1209,1168,1182,1308
2929,0.541,298.06653,427,708,795,878,1104,969,1183,1256,1241,1437
2930,1.352,298.09549,314,626,757,659,662,852,1094,1694,1731,1461
2931,2.287,298.0975,369,956,1251,1494,1533,1621,1642,1760,1811,1973
2935,9.595,298.14096,1115,1411,1506,1658,1562,1559,1601,1498,1506,1307
2938,17.681,298.27441,5685,6668,7263,7934,7889,7679,7992,8321,8434,8415
2952,9.569,299.15836,960,1232,1284,1242,1293,1301,1300,1307,1350,1335
2953,6.219,299.1701,0,33,15,162,159,218,224,1628,1588,1806
2961,17.283,299.1962,461,738,980,1282,1522,1805,1997,2062,2164,2146
2962,15.935,299.19882,151,231,345,453,458,483,543,665,737,699
2965,13.935,299.25781,95,189,293,327,454,607,685,669,751,1013
2966,14.714,299.25784,1898,3627,5593,6958,8600,10687,12590,13351,15456,16732
2967,16.048,299.25793,302,356,644,724,872,1038,1066,1302,1389,1369
2981,0.619,300.15982,217,459,316,420,670,928,958,935,978,1061
2984,0.634,300.19128,0,39,78,134,325,618,731,877,986,1253
2985,2.211,300.19186,222,427,533,592,655,864,818,915,1061,1124
2991,18.919,300.29041,920,1528,1732,1806,1826,1879,1989,2253,2344,2046
2992,15.863,300.29059,4742,8536,7053,6876,5845,5596,4939,4875,4941,6529
2993,16.451,300.2908,407,800,873,1091,1282,1495,1635,1813,2081,2379
2996,0.537,301.01831,281,355,288,374,387,449,441,498,481,528
2998,0.603,301.15118,897,1180,1478,1632,1572,1718,1722,1739,1726,1893
3001,18.736,301.21231,7252,8788,7153,6501,5936,5160,5473,5192,5012,5613
3002,16.676,301.21381,3224,5086,6842,6882,8394,9828,9738,9649,10492,10457
3004,15.814,301.29495,1106,1854,1535,1387,1263,1104,1130,986,1053,1313
3007,9.882,302.1506,51,153,299,439,540,761,871,1086,1116,1254
3009,1.31,302.1698,727,1177,1384,1302,1232,1403,1382,1373,1397,1511
3011,5.723,302.20682,1020,1772,2812,3259,3495,3587,4079,4505,4416,4136
3012,4.157,302.20752,981,2024,2764,3647,3920,4353,4309,4103,4025,3626
3014,16.702,302.21664,569,994,1534,1494,1668,1975,1979,2011,2195,1955
3015,0.549,302.24417,1458,2009,2449,2698,3106,3263,3486,3593,4050,4345
3021,1.138,303.0741,72,173,110,184,173,220,182,253,246,327
3024,0.62,303.16534,974,1510,1978,2239,2555,2691,2500,2751,2644,2559
3025,1.281,303.1665,491,723,1017,1200,1231,1284,1159,1313,1197,1351
3029,5.67,303.2124,144,247,415,510,614,661,679,774,738,702
3030,17.681,303.23062,16543,20076,20784,22331,22893,22381,22920,24376,24166,23654
3031,16.55,303.23212,4503,6242,8180,9497,10312,11163,11789,12169,13109,12177
3032,14.932,303.23306,291,527,889,1102,1215,1375,1509,1806,1750,2210
3033,15.756,303.25302,878,1643,2065,2808,3244,3749,4145,4390,4939,5574
3038,1.214,304.14969,705,1393,1611,1514,1717,1898,1987,1887,1864,1943
3039,0.611,304.15057,1627,2771,3090,3473,3707,3974,3761,3928,3939,3668
3042,1.355,304.18619,726,1304,1858,1946,1700,1980,2007,2269,2016,2012
3043,0.627,304.18646,265,247,429,728,1329,1459,1538,1822,2023,2059
3057,0.557,305.08698,822,942,1137,997,1276,956,1189,1216,1203,1308
3065,18.923,305.24554,7112,10017,10946,12859,13703,16045,16768,19386,20699,19115
3066,16.45,305.24744,128,269,484,452,558,607,671,737,776,996
3067,17.461,305.24808,16803,28982,39009,46850,55148,66062,70870,71147,76256,79425
3068,10.056,305.63956,496,685,835,846,998,1021,1112,1038,1129,1197
3071,9.548,306.1265,1655,1888,2148,2738,2058,1879,1962,2095,2675,1788
3075,0.621,306.16513,550,827,1045,1182,1273,1237,1229,1040,1272,1287
3076,17.423,306.25201,3698,6356,8707,10410,12152,14079,15662,15069,16192,16869
3077,13.383,306.27899,157,292,390,549,772,928,986,1152,1166,1280
3079,9.602,306.64871,1933,2478,2553,2600,2707,2761,2580,2607,2341,2485
3083,0.602,307.04477,204,431,515,616,647,988,1047,1380,1475,2159
3084,0.696,307.08438,31171,33730,33026,33815,29987,31452,30784,29536,27147,30011
3085,9.512,307.14651,1312,1719,1689,1663,1676,1750,1710,1667,1674,1639
3087,10.976,307.19028,400,763,1174,1562,1727,2167,2343,2615,2813,3364
3093,18.171,307.26407,2823,5262,7247,8697,11052,12111,14739,15336,17353,18654
3095,0.698,308.08783,4839,4931,4747,4893,4381,4534,4361,4385,4199,4146
3106,9.195,309.08688,490,997,1392,1799,2268,3227,3489,3729,4239,4667
3107,0.502,309.16556,4817,5570,5924,6997,6469,8068,6971,8813,8210,8616
3109,4.019,309.16763,561,1351,1783,2074,2300,2305,2154,1932,1836,1746
3111,15.945,309.24057,280,383,525,760,813,936,1003,1177,1187,1267
3112,16.444,309.2417,326,711,1050,1464,1801,2229,2555,2958,3106,3426
3114,19.21,309.27985,416,733,881,1155,1272,1635,1703,1923,2114,2287
3115,4.05,309.67615,31,111,188,207,250,393,364,606,667,795
3121,0.641,310.13959,508,762,1017,1171,1256,1362,1241,1349,1355,1621
3122,2.487,310.14221,110,219,346,387,537,680,852,745,676,795
3123,1.058,310.17648,1134,1552,1818,1732,1738,1730,1790,1839,2025,2262
3124,0.607,310.17676,949,1489,2055,2420,2739,2998,2869,3169,3094,2933
3125,18.854,310.27444,870,1525,1934,2366,2990,3257,3366,4117,4196,4089
3126,1.28,311.1246,1761,3122,3270,3126,3336,3570,3780,3656,3956,3835
3127,0.657,311.12463,748,792,778,2203,1672,1856,1759,1770,1603,1548
3133,10.884,311.22186,177,388,615,773,987,1184,1355,1422,1639,1701
3134,17.182,311.23752,753,1400,1835,2377,2632,3128,3367,3978,3884,4071
3136,17.323,311.25717,532,1118,1551,2239,2935,3612,4254,4827,5547,5994
3137,14.67,311.25806,78,162,216,299,414,622,587,758,816,906
3138,14.181,311.25833,247,447,667,1034,1142,1424,1612,1983,2107,2149
3139,16.076,311.25839,772,1257,1840,2476,3327,3845,4074,4584,5026,5169
3141,20.417,311.29434,222,369,400,396,484,525,646,620,792,847
3156,0.632,312.11145,957,1366,1634,1686,1711,1769,1714,1593,1431,1443
3159,0.611,312.16318,219,425,558,720,742,905,813,988,1096,1336
3165,19.885,312.28998,2514,3900,4490,5782,5695,6653,6985,7408,8172,8700
3181,6.636,313.15479,379,739,1032,1057,887,1042,1179,1323,1460,1498
3183,12.658,313.23792,177,254,379,537,618,752,841,960,1122,1151
3184,16.429,313.27359,1827,3291,4662,6166,7994,9639,11155,12026,12504,14580
3185,14.429,313.27377,612,953,1264,1472,1772,2121,2332,2624,2727,3035
3186,17.419,313.27444,8248,15128,19239,23875,29953,32996,38056,42015,45359,46856
3187,14.358,313.27493,574,953,1264,1472,1772,2121,2332,2624,2727,3035
3188,19.933,313.29242,614,904,1031,1209,1211,1454,1572,1647,1740,1918
3199,0.621,314.17081,431,614,671,841,850,922,1013,944,1105,1145
3202,17.427,314.27679,1886,3185,3963,4903,6250,6872,8231,8409,9579,9481
3203,14.477,314.27771,87,213,280,281,460,442,556,628,611,855
3213,10.991,315.13385,163,243,390,496,592,635,831,866,1017,1089
3223,18.851,315.2294,1972,3213,3950,4727,5571,6738,6454,7760,8222,8500
3224,15.842,315.25095,19,109,225,262,293,363,445,447,462,669
3225,10.989,315.25275,139,321,558,840,1003,1147,1249,1399,1513,1755
3226,13.159,315.25302,193,497,772,1020,1125,1465,1606,1952,2075,2341
3227,12.723,315.25305,815,1870,2742,4349,4743,6055,6887,8400,8939,9649
3232,9.357,315.65417,1378,1718,1844,1934,1862,1959,2002,1979,1895,2076
3235,1.338,316.18552,728,1262,1564,1587,1663,1695,1672,1794,1972,1865
3237,0.616,316.18768,193,235,316,636,1178,1388,1389,1531,1565,1863
3239,5.669,316.22214,544,1125,1525,1722,1996,2257,2217,2284,2502,2118
3241,6.11,316.22372,484,889,1356,1662,1770,1935,2388,2975,3330,2726
3242,3.409,316.22388,379,878,1268,1524,1761,1656,1771,1864,1736,1781
3244,18.853,316.23132,391,639,831,971,1141,1395,1344,1717,1846,1897
3256,13.935,317.0632,0,73,189,194,206,314,332,351,403,472
3258,0.622,317.1817,667,1147,1623,1924,2298,2411,2585,2786,2680,2881
3263,14.726,317.20901,498,830,1149,1598,2084,2428,2840,3226,3653,4155
3264,14.047,317.20911,65,137,401,379,495,651,705,765,949,1032
3265,0.612,317.21893,841,1322,1507,1727,1867,2011,1970,2102,2044,2117
3266,19.885,317.24509,6617,9692,11778,14693,14351,16981,18821,19578,20310,23128
3267,18.517,317.24692,483,910,1291,1672,2121,2463,2840,3142,3526,3628
3269,18.687,317.30609,618,995,820,867,937,871,923,949,949,1259
3279,0.634,318.16605,940,2078,1727,2098,2576,3182,3049,3307,3297,3137
3280,1.256,318.16827,1219,1949,2625,3260,3253,2882,3283,3049,3030,3051
3282,7.098,318.1813,279,533,755,788,529,614,835,1267,1651,1972
3285,4.049,318.20129,741,1214,1920,2382,2568,2670,2775,2562,2417,2427
3286,1.278,318.20154,613,1087,1279,1243,1270,1398,1484,1683,1599,1674
3287,19.869,318.24829,1348,1904,2435,3045,2971,3677,3965,4029,4382,4660
3288,15.11,318.30038,2927,4560,3867,3985,3545,3391,3059,3111,3086,4309
3293,3.338,319.15097,457,810,1089,1380,1330,1283,1313,1339,1327,1518
3294,0.591,319.16342,1467,2040,2227,2379,2252,2603,2540,2577,2572,2445
3296,8.63,319.16617,395,719,930,1247,1645,2065,2114,2310,2715,2982
3299,15.379,319.22363,868,1325,2042,2665,3451,4091,4489,5140,5787,6223
3300,14.504,319.2244,522,854,1258,1618,2000,2533,2612,2928,3368,3547
3301,21.002,319.26193,553,873,929,1164,1250,1314,1480,1642,1753,2028
3302,19.503,319.26303,823,1477,1717,2355,2830,3460,3997,3917,4476,4921
3307,0.632,320.14774,780,1154,1268,1022,1094,1250,1270,1198,1254,1320
3310,1.3,320.18015,453,910,1036,991,1041,1198,1268,1182,1205,1367
3313,16.56,320.25763,1087,1235,1823,1879,1909,2204,2019,2148,2239,2265
3321,5.455,320.72293,2387,2357,2166,1649,1726,1657,2280,3140,3637,2953
3322,6.258,320.72354,0,22,4028,5723,6941,8012,7438,6106,5,1544
3324,0.55,321.05865,551,845,994,1081,1231,1113,1255,1218,1394,1268
3331,5.416,321.22568,995,984,716,687,670,650,1009,1224,1399,1370
3332,16.057,321.23972,105,271,376,548,697,699,818,1095,1024,1325
3333,14.708,321.24039,1292,2381,3530,4595,5284,6375,7191,7624,8605,8837
3339,0.61,322.18655,224,181,266,404,568,682,645,685,773,694
3340,4.32,322.18692,47,90,87,86,87,154,524,1131,1236,1351
3343,16.446,322.27356,233,342,444,508,560,620,709,714,766,904
3344,17.468,322.27515,4753,7531,9323,10840,11913,13871,14479,13464,14593,14588
3346,6.395,322.69077,0,31,38,23,50,98,364,690,635,793
3348,8.115,323.05688,241,324,474,644,702,839,866,1023,1085,1208
3350,5.784,323.16208,68,204,447,586,680,811,955,985,1115,1113
3351,3.332,323.18237,57,181,142,196,421,310,483,1405,1713,1473
3355,3.251,323.18555,57,199,136,197,403,218,922,1650,1713,1473
3356,16.677,323.19742,1079,1586,2061,2246,2636,3015,2882,2623,2617,2835
3357,13.407,323.22159,132,246,349,494,583,663,731,839,970,1026
3358,13.98,323.22171,17,75,141,202,269,357,413,450,462,571
3359,15.687,323.25656,380,664,938,1186,1524,1847,2122,2464,2399,2344
3367,2.973,324.15344,306,660,978,1083,1249,1285,1229,1192,1189,1251
3373,15.726,324.289,1123,2117,3218,4384,5384,6288,7407,8196,9074,10015
