Alignment ID,Average Rt(min),Average Mz,C1_DUO,C2_DUO,C3_DUO,C4_DUO,C5_DUO,C6_DUO,N1_DUO,N2_DUO,N3_DUO,N4_DUO,N5_DUO,N6_DUO
2962,15.935,299.19882,206,451,1534,380,662,866,533,728,552,956,1389,1246
2965,13.935,299.25781,613,722,1185,231,1272,425,621,854,698,978,1286,1563
2966,14.714,299.25784,869,915,489,461,3241,896,747,888,862,480,2074,1900
2967,16.048,299.25793,100,391,552,778,1126,594,635,590,439,561,1092,1087
2981,0.619,300.15982,1206,999,703,818,950,843,738,1026,692,370,688,936
2984,0.634,300.19128,1145,1099,553,461,783,574,720,1114,760,168,868,851
2985,2.211,300.19186,2964,2227,1112,1311,1197,912,1769,2531,1720,520,1014,967
2991,18.919,300.29041,2011,2591,2182,2358,2293,2142,2788,2640,1353,2628,2546,2030
2992,15.863,300.29059,15705,1936,8760,19705,7833,4178,7877,35936,19338,4380,9949,3542
2993,16.451,300.2908,3670,14077,2329,4628,2987,1195,3264,35936,4808,2510,2836,2741
2996,0.537,301.01831,426,1072,248,82,477,239,95,283,484,427,674,586
2998,0.603,301.15118,1316,1592,968,1797,1826,917,2318,1650,1290,1100,1689,1953
3001,18.736,301.21231,21530,31976,11227,27274,11470,15011,28096,34936,11317,24864,12582,18189
3002,16.676,301.21381,4854,10883,10576,8182,13141,13116,12633,10842,8473,14434,11777,13831
3004,15.814,301.29495,102,387,1688,4402,97,794,1936,7451,104,963,2107,616
3007,9.882,302.1506,1069,84,329,472,0,2202,114,0,120,0,0,816
3009,1.31,302.1698,3201,1953,1892,2804,1252,1159,1746,2647,2036,697,1166,1404
3011,5.723,302.20682,12572,4700,4821,8984,2805,2079,4379,8420,5964,1116,2513,3682
3012,4.157,302.20752,26797,7438,6818,15511,4113,4407,11328,13512,9151,2142,4111,4612
3014,16.702,302.21664,1053,2435,2124,1576,2974,2649,2540,2322,1880,2644,2607,2979
3015,0.549,302.24417,208,997,116,0,1705,248,0,180,420,125,489,842
3021,1.138,303.0741,191,330,0,0,1100,90,0,0,0,518,108,136
3024,0.62,303.16534,5261,4394,2770,3314,3420,2589,2591,2884,2877,1541,1732,2905
3025,1.281,303.1665,3119,2138,1621,2532,1722,1035,1329,1935,1789,456,905,1456
3029,5.67,303.2124,2051,773,918,1435,415,293,764,1488,1162,165,400,517
3030,17.681,303.23062,18838,16753,26120,18035,24286,28268,24429,21079,19292,22781,14732,26835
3031,16.55,303.23212,6018,6276,10592,14691,12268,14081,12678,12272,11302,9282,8143,13678
3032,14.932,303.23306,90,120,505,288,581,956,224,226,143,4547,427,1219
3033,15.756,303.25302,4072,12831,7293,4512,11054,7217,3904,6196,6752,8372,16968,16000
3038,1.214,304.14969,4414,3485,2962,4372,3210,1744,2198,3859,3892,1157,1808,2728
3039,0.611,304.15057,5776,5355,2486,4835,4669,3804,5068,3544,4132,2746,3171,4145
3042,1.355,304.18619,8592,5159,3395,4856,2009,2106,4620,5804,4723,1168,2012,2857
3043,0.627,304.18646,4978,3529,2037,2351,1724,1958,2026,2632,2658,1086,1626,2151
3057,0.557,305.08698,449,272,0,0,138,0,120,190,112,86,104,78
3065,18.923,305.24554,11616,20530,15379,16703,19045,18729,19319,21592,8648,23134,20807,17597
3066,16.45,305.24744,348,440,958,736,1008,1407,891,1054,699,1620,1546,1574
3067,17.461,305.24808,28634,23314,63424,43336,56921,87948,64451,46396,42239,72608,50630,84853
3068,10.056,305.63956,1551,1230,717,1288,706,1274,1550,1434,691,978,887,456
3071,9.548,306.1265,1764,1786,1749,2030,1627,1600,1896,1772,2048,1779,1640,1496
3075,0.621,306.16513,2811,2531,1824,2010,1581,1548,1872,2135,2211,931,1070,1950
3076,17.423,306.25201,6367,5008,14264,9460,12424,18338,14032,10018,9472,16858,11233,17307
3077,13.383,306.27899,241,589,165,0,80,0,0,0,182,0,210,159
3079,9.602,306.64871,2176,2830,2323,2653,2433,2796,2472,2286,2684,2408,2445,2011
3083,0.602,307.04477,277,894,714,448,1017,1707,830,206,738,3646,1044,1516
3084,0.696,307.08438,28620,28966,27303,9900,12388,38285,12338,8599,31317,32594,9365,16699
3085,9.512,307.14651,1285,1776,1694,1790,1847,1583,1535,1676,1595,1684,1593,1589
3087,10.976,307.19028,1491,1654,1130,2137,1538,2283,2217,2038,907,778,1829,2119
3093,18.171,307.26407,5970,8207,11931,12602,15381,21155,18625,11824,6809,20488,13694,18087
3095,0.698,308.08783,6022,5071,6547,1887,6885,5585,2545,4097,7059,5218,4212,3078
3106,9.195,309.08688,337,536,178,124,365,0,205,128,356,0,0,258
3107,0.502,309.16556,1177,3985,2092,679,4847,1163,1845,1649,1979,3059,3276,3452
3109,4.019,309.16763,403,751,176,506,1234,327,534,827,862,221,266,729
3111,15.945,309.24057,858,827,275,206,1060,499,112,423,649,231,1150,766
3112,16.444,309.2417,1068,2793,2320,490,2760,1533,741,1218,1120,1748,4491,7046
3114,19.21,309.27985,930,2315,2176,1766,2614,4875,2546,2829,1094,3434,2272,2743
3115,4.05,309.67615,1985,754,629,951,304,538,1244,918,434,253,333,327
3121,0.641,310.13959,2510,1992,1294,1645,1445,1220,1527,1725,1615,794,1133,1245
3122,2.487,310.14221,2035,742,1003,1320,905,802,1788,1234,886,367,641,800
3123,1.058,310.17648,1653,4564,2172,1360,3247,1097,929,1688,2076,1187,3638,1810
3124,0.607,310.17676,3454,5196,2594,2046,3743,2423,3248,3104,3380,1898,4054,3137
3125,18.854,310.27444,6036,10707,4177,1103,7888,5205,2491,5099,3520,5475,8762,10088
3126,1.28,311.1246,4280,5050,4384,8733,5084,4476,6426,8273,3717,5651,5976,5611
3127,0.657,311.12463,2296,2435,1799,2619,1987,1836,1787,2323,2223,1871,1890,2436
3133,10.884,311.22186,202,198,104,523,882,210,113,325,519,184,358,298
3134,17.182,311.23752,1654,3131,4063,3268,4817,4354,4898,4432,3893,4004,3683,5837
3136,17.323,311.25717,2301,6180,1499,88,3127,1045,745,581,1085,852,3827,8994
3137,14.67,311.25806,861,1815,1021,86,1400,278,340,920,1009,656,1831,2930
3138,14.181,311.25833,648,228,0,0,597,278,86,0,0,656,540,331
3139,16.076,311.25839,505,2491,1986,1166,3037,2597,1087,1557,1448,2919,20404,3798
3141,20.417,311.29434,527,885,853,814,1126,1180,799,1709,718,1100,1188,1578
3156,0.632,312.11145,233,98,668,157,436,432,263,332,266,248,1063,830
3159,0.611,312.16318,1004,1938,897,1651,1146,452,1063,460,543,592,952,1152
3165,19.885,312.28998,12597,14960,8043,3734,14706,11270,8170,11509,8215,8948,13846,18585
3181,6.636,313.15479,1318,1134,3407,2069,1336,1587,1852,2557,2957,1000,1295,1344
3183,12.658,313.23792,1451,1753,2512,1080,2673,1303,1277,2025,1736,2449,2922,3144
3184,16.429,313.27359,2680,3477,1776,557,6554,1843,1074,1407,1862,1037,5976,5508
3185,14.429,313.27377,5851,6720,2328,3281,3346,3243,6137,6363,3908,2480,2816,3512
3186,17.419,313.27444,181019,404677,130328,222935,253934,151628,214941,412587,226233,218218,354860,306516
3187,14.358,313.27493,1812,6720,2328,3281,5241,3243,6137,6363,3908,2480,2816,3512
3188,19.933,313.29242,2704,3251,1738,881,3128,2448,1716,2528,1609,1551,3274,4010
3199,0.621,314.17081,1055,1195,1185,778,952,939,821,1035,917,753,1054,834
3202,17.427,314.27679,35459,82445,24955,43876,50181,30348,40699,81813,44187,43236,67339,57462
3203,14.477,314.27771,1456,1529,409,604,782,713,1378,1494,983,489,514,879
3213,10.991,315.13385,239,247,184,102,98,286,333,77,175,134,78,247
3223,18.851,315.2294,10925,19230,8239,2088,14069,10110,4200,9237,5767,9153,15583,19214
3224,15.842,315.25095,0,179,323,425,988,431,383,486,620,387,473,1012
3225,10.989,315.25275,244,182,0,0,717,86,381,0,0,0,576,274
3226,13.159,315.25302,2532,3466,4203,1748,5312,2695,2938,4005,3167,4081,5613,7700
3227,12.723,315.25305,884,224,188,1748,822,2695,362,78,3167,4081,442,527
3232,9.357,315.65417,998,1850,1400,1993,1690,2206,1982,1670,1471,1376,1665,1604
3235,1.338,316.18552,4239,3330,1575,2167,1500,1351,1702,2435,2058,683,1567,1583
3237,0.616,316.18768,2894,1921,1267,1202,1570,1474,1812,1796,1434,820,1255,1526
3239,5.669,316.22214,9471,1917,2547,6517,1143,1648,3183,6318,3450,583,1589,2422
3241,6.11,316.22372,14374,3822,4519,6517,2786,2844,6142,4812,5330,1022,2330,2832
3242,3.409,316.22388,6825,3597,2800,3899,1741,1706,3138,4416,3465,716,1694,1784
3244,18.853,316.23132,2168,4078,1742,394,2842,1960,871,2025,1123,2052,3512,3667
3256,13.935,317.0632,78,0,0,142,1535,294,0,162,414,76,0,200
3258,0.622,317.1817,7092,5748,2754,3661,2859,2693,4185,4331,3699,1324,2254,3192
3263,14.726,317.20901,805,1882,1769,989,2095,1319,954,1778,1400,1863,2765,3222
3264,14.047,317.20911,376,914,888,325,1591,982,674,790,565,3857,1096,1689
3265,0.612,317.21893,4623,2984,2904,4088,3205,2330,3809,4078,3167,1338,1745,2855
3266,19.885,317.24509,29527,39946,20295,8450,37501,28805,17454,28848,18645,22613,34736,49904
3267,18.517,317.24692,4770,4695,2754,1372,5962,4754,2948,3491,2476,3072,6649,8498
3269,18.687,317.30609,13162,12254,3395,11180,16172,2928,9117,36902,8757,4337,4452,9721
3279,0.634,318.16605,7245,5464,4530,5178,3545,3617,4215,5220,5374,2220,2667,4698
3280,1.256,318.16827,9436,5443,6186,9166,4816,3599,5813,9482,7355,2405,3292,4338
3282,7.098,318.1813,4342,1020,3086,1939,1219,1528,2422,3884,2762,1421,2324,1640
3285,4.049,318.20129,13789,4651,4702,6890,2722,2432,5941,5870,3923,1487,2218,2833
3286,1.278,318.20154,5654,3949,2289,2571,1874,1498,2292,3390,3774,686,1526,1803
3287,19.869,318.24829,6284,7914,4195,2163,8076,5984,3655,6478,4188,4519,7945,10233
3288,15.11,318.30038,5538,12407,5725,8315,1107,3905,4661,15376,16012,7211,7936,2157
3293,3.338,319.15097,188,427,637,770,559,294,596,1032,410,196,394,553
3294,0.591,319.16342,3712,3386,2286,2755,3300,2148,2909,2894,2782,1302,1964,2902
3296,8.63,319.16617,388,224,114,124,302,85,280,82,225,0,0,249
3299,15.379,319.22363,804,2813,1265,588,1937,1304,626,816,910,1213,1999,3188
3300,14.504,319.2244,1427,2841,4075,1713,5320,4392,2328,3637,2836,9016,4007,7600
3301,21.002,319.26193,4580,8995,1816,884,5451,3074,1776,4881,1838,2345,5909,5625
3302,19.503,319.26303,9979,3390,2382,2435,5475,5707,5042,5875,2315,3560,6984,9242
3307,0.632,320.14774,2090,1969,1556,1753,1532,1379,1558,1939,1496,940,1046,1799
3310,1.3,320.18015,5103,2734,1897,2760,1264,1336,2626,2336,2302,705,1588,1623
3313,16.56,320.25763,1051,922,1558,2462,1670,1966,2133,1941,2100,1627,1193,1509
3321,5.455,320.72293,2179,532,5797,11360,8375,3992,3824,4751,5485,1943,3871,10737
3322,6.258,320.72354,0,243,147,26752,5069,6561,27055,13615,227,2440,4456,97
3324,0.55,321.05865,436,255,214,128,300,134,107,0,230,0,172,115
3331,5.416,321.22568,634,262,2168,4217,3079,1497,1567,1854,1989,689,1700,4134
3332,16.057,321.23972,209,516,296,713,674,484,533,377,440,482,937,845
3333,14.708,321.24039,1032,1491,1664,806,4534,2376,1850,1023,1010,1552,2118,3017
3339,0.61,322.18655,1688,1166,822,1494,788,1200,1602,1284,1648,690,827,1283
3340,4.32,322.18692,4922,1782,165,198,343,374,1002,172,477,96,198,184
3343,16.446,322.27356,418,967,451,1626,723,484,582,843,716,582,472,681
3344,17.468,322.27515,6199,3926,10799,7886,8659,13212,11296,8593,7769,12679,6964,11030
3346,6.395,322.69077,5023,819,321,481,270,530,290,332,251,102,241,84
3348,8.115,323.05688,730,0,1098,142,261,146,246,455,472,86,256,206
3350,5.784,323.16208,1069,344,120,104,234,283,497,476,88,76,88,200
3351,3.332,323.18237,913,766,552,919,532,372,648,915,433,118,334,359
3355,3.251,323.18555,913,766,543,817,453,396,648,664,410,118,334,359
3356,16.677,323.19742,1056,2946,2674,2085,2433,3181,3206,3311,2709,3454,2178,2625
3357,13.407,323.22159,0,206,82,0,413,303,121,0,148,98,434,398
3358,13.98,323.22171,146,1045,858,95,659,415,214,570,511,878,1590,2195
3359,15.687,323.25656,251,154,518,898,1205,861,904,440,205,347,778,836
3367,2.973,324.15344,2723,1156,1162,1949,1075,1019,2058,1610,1145,345,650,903
3373,15.726,324.289,1598,2817,3052,584,4722,1506,1078,1995,1354,1690,3387,7359
3374,18.172,324.28992,1578,2028,2972,3414,2904,4154,4688,2988,1672,5582,2724,4501
3375,18.928,324.29062,740,1752,1456,968,1657,1483,1394,1851,610,1841,1608,1905
3390,0.64,325.11301,592,2320,294,0,531,359,93,172,174,273,843,640
3398,17.695,325.2121,3897,2388,2802,2406,1855,2909,3976,2338,2853,2530,1793,2160
3399,16.56,325.2128,887,894,1472,2619,1678,2192,2012,1812,2067,1187,983,1628
3400,15.903,325.23508,2415,10598,5276,5148,8461,6006,3120,5779,5809,6495,12169,10545
3403,18.209,325.29462,282,588,535,748,649,970,1096,578,406,1413,620,913
3421,15.997,326.23801,554,1934,1154,920,566,739,345,834,1164,1193,1733,1087
3425,16.807,326.30573,299,809,669,443,1214,665,409,550,457,499,937,1874
3433,5.813,327.15604,327,399,136,162,466,100,363,278,78,82,132,352
3435,18.925,327.22751,6850,9086,6482,8557,6635,7164,8684,11569,5646,12712,5131,6857
3436,17.469,327.22977,6911,4734,16059,10692,11070,18764,13393,10928,9965,18190,9637,16392
3437,14.708,327.23315,194,540,433,300,773,750,364,420,312,1580,386,811
3438,15.237,327.2522,110,922,1205,914,904,1216,396,813,724,2118,2634,2175
3439,18.302,327.29147,722,1963,514,2042,1479,570,1910,3803,1295,922,965,1191
3444,1.216,328.14011,685,2514,1352,299,460,553,336,322,1124,448,1580,651
3445,11.951,328.14182,597,130,212,418,1118,643,248,456,195,99,165,281
3449,4.473,328.22354,10680,7535,7629,9629,6772,3992,6954,12303,9916,2998,6482,4815
3450,18.898,328.23029,1482,1958,1276,1747,1372,1676,1658,2309,1012,2623,992,1414
3451,17.47,328.23352,1397,996,3654,2215,2472,4214,2890,2438,2155,3840,2374,3452
3452,17.345,328.28406,421,765,292,551,568,214,246,632,84,444,989,1184
3453,15.377,328.28485,3628,6171,1007,211,317,211,2135,232,3427,616,235,1482
3455,18.24,328.32138,1553,1994,947,2492,1897,956,1769,2134,1309,1582,2027,1995
3468,15.792,329.20813,132,475,177,0,449,78,0,155,217,256,792,1124
3472,18.173,329.2449,2504,3416,4719,5362,5222,7022,7230,5298,2848,9433,5278,7171
3473,17.182,329.24692,39369,62338,90441,82174,115353,125632,103233,106081,76259,92746,88974,138229
3474,14.686,329.26807,964,2533,1567,128,1779,851,474,985,1427,968,2228,3959
3475,14.174,329.26871,962,697,364,104,1345,372,0,368,190,356,1015,1000
3476,16.075,329.2688,2313,11515,7844,5198,11102,11194,5392,7262,7605,10884,66886,14111
3477,15.351,329.28848,739,504,204,0,120,0,80,0,148,207,86,293
3499,0.622,330.19351,1269,1337,1528,1378,935,1254,1230,1154,1292,1115,979,1072
3500,2.498,330.20163,3715,2902,2264,2630,2931,1349,2310,3318,3062,1178,2392,1956
3501,5.14,330.23828,9242,3489,3405,5269,2835,2144,4910,5880,4892,929,2212,3003
3503,16.401,330.30032,19557,39948,2913,5951,1416,949,19998,1974,11076,20097,1513,1641
3515,2.336,331.19699,5157,2244,1965,3239,1498,1117,2782,2797,1908,709,1223,1182
3516,1.158,331.19702,6218,5026,2733,4445,2025,2260,5657,5350,3118,1324,2389,2129
3517,0.645,331.19763,5611,3792,2678,3079,2097,2148,3596,5350,2783,1266,2218,2466
3519,16.438,331.22446,911,3589,2834,632,3511,1595,867,1659,1447,2340,5938,10137
3520,15.399,331.22482,369,2905,2094,175,1500,1414,519,903,636,3774,2430,3472
3523,11.711,331.24768,87,0,91,292,337,345,0,0,0,206,406,581
3524,12.416,331.24777,0,0,0,176,424,452,0,0,96,170,357,682
3526,19.219,331.26181,602,1428,1119,1091,1326,3514,1388,1506,717,2821,1129,1611
3527,18.128,331.26324,1014,2655,2060,1563,3926,5666,3033,2747,1875,3972,3622,5321
3530,17.417,331.28513,138001,240437,110312,153930,157680,117480,141818,252206,168238,159357,213269,189013
3536,2.218,332.18164,11771,3905,7306,8112,3714,5636,7745,10001,7819,3113,2545,4068
3537,0.633,332.18295,3565,3244,2789,2777,2458,3190,2156,3577,3523,1291,1659,2868
3539,4.05,332.21744,10765,3718,3427,5375,2174,2025,4029,5978,3993,1140,1734,2619
3540,6.022,332.21771,15576,5256,6109,8457,4984,4008,6723,5938,6101,1726,4059,4648
3541,6.37,332.2179,10844,3442,6109,8457,4984,4008,3738,5938,6101,1726,4059,4648
3542,2.035,332.21884,6241,4340,2365,3371,1776,1344,2560,4123,3418,913,1898,1851
3543,13.146,332.27954,452,919,891,657,1437,695,532,873,611,1067,1217,1354
3558,3.859,333.15479,1933,767,677,1278,636,212,1134,487,1231,142,378,592
3560,0.634,333.17697,5248,3763,3028,3972,3377,2828,3008,4291,3154,1557,2216,2952
3564,4.001,333.22205,2255,892,754,1009,424,341,767,1080,799,0,390,440
3565,16.072,333.2392,2708,10728,7020,1399,9589,6512,2938,4418,4460,10977,12928,16376
3566,17.307,333.24011,3741,9022,1929,271,3683,1320,1095,1302,1365,1940,4829,12088
3567,10.995,333.26431,1363,1275,314,0,3545,402,2086,372,492,276,2562,1749
3569,18.661,333.27838,766,2772,2281,1173,3495,5608,2343,2626,1054,6864,2467,8143
3572,2.482,334.14099,2794,1756,3034,4869,3236,1709,2073,3866,2838,1231,1782,1996
3573,4.172,334.14142,3723,3536,7079,15263,8339,5047,7363,11149,5219,8136,7412,6321
3574,1.129,334.16064,5014,3074,2119,4189,2024,1297,2533,3270,2387,1135,1432,1393
3575,0.652,334.16089,2950,2716,2013,2689,1724,1698,1935,3203,2437,974,1436,2095
3576,7.572,334.16159,867,1034,82,182,700,131,253,398,82,0,77,239
3580,17.317,334.2435,1002,2252,411,0,874,332,178,140,356,196,1266,2359
3581,18.545,334.27338,1986,2326,1145,636,2778,2554,1418,1649,1467,2082,3269,3658
3586,6.839,335.02209,1077,2440,1288,951,2671,2325,1345,2325,1198,486,1800,1699
3595,5.166,335.18723,208,2221,492,540,209,322,519,542,328,195,114,152
3598,12.675,335.21896,3596,4235,4188,2646,6445,3106,2920,4154,2497,3107,6006,6118
3599,11.411,335.2218,97,150,196,128,566,563,180,205,101,2159,156,1294
3600,11.584,335.23721,421,0,131,315,501,528,850,336,101,0,485,5472
3602,16.455,335.25623,915,3378,1765,542,3481,1543,974,1088,1113,1651,3850,4964
3603,15.641,335.25775,1923,11056,11144,1307,9360,8876,2029,4460,4133,7289,24820,18678
3604,18.521,335.27771,513,574,253,0,680,398,320,315,217,379,720,1035
3612,6.802,336.02493,174,449,228,294,626,386,203,486,279,0,363,133
3615,0.635,336.16077,1460,1388,564,402,820,518,709,432,694,386,566,706
3617,7.757,336.19162,6509,3002,76,2732,2193,1599,2326,1768,102,977,138,0
3624,16.654,336.25891,120,695,365,0,708,312,228,209,201,345,902,1071
3636,2.207,337.14993,2359,1113,1291,2872,1117,1030,2281,1978,1255,480,845,1083
3640,0.606,337.16928,490,428,458,572,575,250,290,355,655,149,312,527
3641,3.952,337.19736,3080,1492,656,758,344,603,1069,722,340,180,322,523
3644,12.72,337.23477,1930,834,5955,3181,1195,4108,841,5132,4744,170,1122,9401
3645,13.157,337.23505,3642,5137,5955,3181,6812,4108,3886,5132,4744,5152,6936,9401
3646,11.883,337.23654,369,158,84,133,616,227,243,87,0,225,204,376
3648,12.25,337.25235,1460,408,667,642,1462,701,1452,1006,435,229,985,1587
3649,11.48,337.25256,428,0,126,226,627,270,391,318,154,0,152,570
3650,17.663,337.27124,1603,1809,1053,960,3481,1971,2286,1610,927,850,1455,4448
3651,18.63,337.27148,650,675,108,702,650,430,636,715,279,364,303,430
3652,14.043,337.2738,1694,1016,1384,1749,872,998,1610,1677,1043,950,1485,961
3653,16.527,337.27414,50950,300714,267352,99438,299090,307714,140738,208966,175237,320031,498646,445130
3663,0.653,338.18561,1560,1273,1207,1676,1355,1368,2226,1690,1477,908,764,950
3667,16.497,338.27649,11062,64841,54958,22018,65683,64902,33084,43831,37182,65784,125993,96602
3668,20.23,338.30573,938,780,248,134,799,683,424,1060,408,445,1376,955
3680,18.518,339.22894,3614,4383,1695,1042,4594,3904,2676,3025,2509,2912,5446,5674
3681,13.934,339.24982,483,764,1020,334,1287,634,686,780,666,946,1223,1623
3683,13.649,339.26813,562,0,0,104,711,98,902,236,193,76,184,911
3685,18.652,339.28769,18619,18050,4230,14987,19531,3807,14420,39223,16038,6038,8477,14512
3686,17.701,339.2894,34848,263532,103862,37658,117998,108213,74918,117288,70020,138465,304729,180202
3698,18.683,340.28983,4523,3738,976,3356,3965,888,2939,8824,3401,1249,1876,3127
3703,19.505,341.24454,5922,1716,1433,1488,2466,3041,2786,3276,927,2571,2918,4174
3704,11.533,341.24728,1076,294,816,1344,882,2805,757,688,286,476,596,1936
3706,19.261,341.30545,5621,13272,3354,6500,7075,3862,5550,14100,6054,5166,7759,5754
3707,15.868,341.30569,4188,4120,1862,3611,4031,2344,4138,4793,4040,2365,2518,3837
3715,0.614,342.16626,1557,2125,2403,1776,2696,1871,2675,2590,2792,1893,2015,2681
3716,1.142,342.16669,2053,2868,4530,4450,4784,3742,5135,5619,4774,3719,3824,4534
3718,5.316,342.23856,2416,4176,1434,1905,1678,132,1786,2288,1855,94,1138,1958
3719,6.084,342.23975,5144,2939,3311,3545,5666,2437,3522,5690,5306,1534,3920,3650
3724,22.642,342.33649,159,130,80,138,868,137,194,172,0,190,152,78
3730,0.653,343.12299,544,1192,210,94,374,297,152,120,167,266,507,450
3735,17.471,343.1958,292,215,644,559,352,823,741,342,334,782,500,968
3741,19.1,343.26294,7982,5578,3934,2302,8396,7480,3691,4772,2991,5088,8906,9453
3759,1.349,344.18332,1949,1680,1751,2699,1552,1026,1166,2376,1853,980,1262,1406
3760,0.691,344.18353,1191,1325,940,1218,1176,534,1138,1081,1231,729,834,1145
3762,6.693,344.25339,11417,5145,4349,6473,2906,795,1609,5375,5704,1432,1070,3016
3763,6.5,344.25455,10792,5680,4349,6473,2906,2923,5293,5987,5704,1430,2986,3625
3765,15.653,344.27979,86,110,183,281,240,80,308,102,0,147,264,190
3781,13.962,345.20392,348,1314,986,215,1151,759,237,814,627,1304,1687,2049
